0.24185230187660323,0.0501687592817605,0.04846766572161469,0.014580801944106925,0.0010260564331038206,0.13263129472120966,0.11437829080599433,0.0446334548400162,0.023329283110571083,0.0062643445389496425,0.04225732415282841,0.053381936006480356,0.05656811124611854,0.024112326177939788,0.0020521128662076412,0.025111381125961927,0.024166329148103145,0.02022411232617794,0.024814364790063454,0.01379775887673822,0.004617253948967193,0.008343458890238964,0.007911435128932092,0.006183340083704604,0.009126501957607669
0.04484365050105574,0.26812347085833027,0.08348694573851259,0.01752857190736334,0.004625129872306197,0.09518383215470724,0.10517143144418005,0.0795991554110668,0.026007976673258035,0.004926768777021818,0.03334785668800483,0.03354894929114857,0.06408150953514093,0.02557227603311325,0.0015081945235781078,0.011529309246908202,0.02252237155209974,0.011797432717766532,0.023594865435533064,0.013875389616918591,0.0036196668565874586,0.006300901565170761,0.006501994168314509,0.006904179374602004,0.005798170057311392
0.015191513482873106,0.042610737711555595,0.30888331038950523,0.033444003563041544,0.006348692201797716,0.031306178637946394,0.05443355737306665,0.13444003563041543,0.07620050206494453,0.008988582071422788,0.026058790185440116,0.03117661349097093,0.056943882095716256,0.03873997894566362,0.004178475989958701,0.012972710340918294,0.01729694712122439,0.02097335816665317,0.026010203255324316,0.0168596647501822,0.001247064539638837,0.007077496153534699,0.010996841849542473,0.007725321888412017,0.009895538100251032
0.022858166739191645,0.03168914940998797,0.08439347787134922,0.24465661555788773,0.0032508255049018353,0.02605779814165408,0.05610873627358128,0.12138121688381498,0.13425653364732382,0.012772928558630046,0.017815547648910846,0.035912662861238384,0.031842731717306165,0.04976066757109581,0.004121125246371618,0.009368520746410014,0.014411139836690814,0.014871886758645404,0.029283026595336218,0.022397419817237054,7.679115365909847e-05,0.005042619090280799,0.009189341387872117,0.011646658304963269,0.006834412675659764
0.005836348780203105,0.025913388584101787,0.04984241858293452,0.08987977121512782,0.1477763511147426,0.021944671413563675,0.04505661258316797,0.1373876502859811,0.18863079257616436,0.012489786389634645,0.010622154779969651,0.04914205672931014,0.04353916190031516,0.031282829461888643,0.011205789657989962,0.014007237072487452,0.006770164585035602,0.024279210925644917,0.03303373409594958,0.015874868682152446,0.0029181743901015526,0.010388700828761527,0.011205789657989962,0.0073537994630559125,0.003618536243725925
0.023124145859996965,0.0247076943100718,0.03533699212564264,0.012408078266339833,0.004143256903620469,0.284735026790169,0.1421072040608256,0.05013123928935552,0.019675047181066833,0.003991409791969457,0.06848304735460639,0.08390637540944489,0.0529729495216816,0.024881233866244388,0.005553265797522723,0.023557994750428427,0.019306275624200092,0.04067333347794963,0.03338467211870105,0.011562072929998482,0.003622638235102714,0.006681272912644526,0.00809128180654678,0.010499143148441397,0.006464348467428794
0.02350653941322022,0.025715800636267234,0.056866383881230116,0.012460233297985153,0.006451042771297278,0.048736302580417105,0.30509897490279253,0.08717744786143514,0.05585012371862849,0.007909155178508306,0.03048780487804878,0.06791268999646519,0.08130081300813008,0.03587840226228349,0.0030929657122658184,0.02386002120890774,0.02209261223047013,0.019220572640509012,0.03835277483209615,0.02156238953693885,0.0019883351007423116,0.0034464475079533405,0.0037557440791799223,0.008174266525273949,0.009102156238953694
0.013121911433095044,0.02770714388523725,0.04958499256345056,0.023389147435589886,0.009187736890083002,0.01285803387228326,0.046586383917862115,0.4015496809480401,0.07796382478529962,0.009523581058388908,0.01691215276111884,0.05997217291176894,0.060643861248380754,0.04382766396392074,0.001127476850741256,0.012953989348942091,0.010794991124118409,0.019766828191719044,0.04709015017032097,0.02355706951974284,0.0006716883366118121,0.007676438132706424,0.002950630907259032,0.013265844648083289,0.007316605095235811
0.013482461725865839,0.022729160322250214,0.04520915810747211,0.04471083303341546,0.015475762022092412,0.015835663464466652,0.03687605548019158,0.10542343788931646,0.3610365161540378,0.020763544752360124,0.01173832396666759,0.056338418094737136,0.05617230973671825,0.05500955123058609,0.008083940090252208,0.006478225962736358,0.028985908474294733,0.016555466349215137,0.03341546468813156,0.01514354530605465,0.0031283740760222585,0.00512167437224883,0.008693004069654772,0.008914481880346613,0.004678718750865148
0.012572690945713264,0.015561547708001689,0.02696468600760209,0.04093434261395017,0.008544231831324519,0.014099606900360611,0.038757675189240115,0.11367401968746954,0.19846658653065202,0.21185146681394368,0.008641694551833924,0.03242259835612878,0.03534647997141094,0.07053052207530619,0.045450115330885936,0.0028589064682758847,0.013157467268769695,0.019427568954874762,0.032747474091160134,0.02637990968454566,0.0035086579383385853,0.004385822422923232,0.0026639810272570744,0.010331048373996947,0.010720899256034568
